Bin Code|Label List Site Key|Label List Description|Label List Zip|Origin Point Site Key|Origin Point Description|Drop Ship Site Key Primary|Drop Ship Site Description Primary|Drop Ship Site Address Primary|Drop Ship Site Csz Primary|Drop Ship Site Note Primary|Shipping Carrier Primary|Shipping Method Primary|Container Type Primary|Label Type Primary|Regional Carrier Hub Primary|Days Of The Week Primary|Scac Primary|Account Id Primary|Bin Code Secondary|Drop Ship Site Key Secondary|Drop Ship Site Description Secondary|Drop Ship Site Address Secondary|Drop Ship Site Csz Secondary|Drop Ship Site Note Secondary|Shipping Carrier Secondary|Shipping Method Secondary|Container Type Secondary|Label Type Secondary|Regional Carrier Hub Secondary|Days Of The Week Secondary|Scac Secondary|Account Id Secondary|Is Aptb|Is Scsc
D60-P-337|PW17848|SAINT PETERS MO|63376|KW20853|KANSAS CITY NDC|PW17848|SAINT PETERS|7055 MEXICO RD|SAINT PETERS MO 633769998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-40|Monday-Friday|FCCD||D60-PP-337|PW17848|SAINT PETERS|7055 MEXICO RD|SAINT PETERS MO 633769998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-338|SW17967|KANSAS CITY MO|64131|KW20854|KANSAS CITY NDC|SW17967|SOUTH TROOST|7420 TROOST AVE|KANSAS CITY MO 641319998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-338|SW17967|SOUTH TROOST|7420 TROOST AVE|KANSAS CITY MO 641319998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-339|S017238|SAINT CHARLES MO|63303|KW20855|KANSAS CITY NDC|S017238|SAINT CHARLES SOUTH|1600 WOODSTONE DR|SAINT CHARLES MO 633039997|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-40|Monday-Friday|FCCD||D60-PP-339|S017238|SAINT CHARLES SOUTH|1600 WOODSTONE DR|SAINT CHARLES MO 633039997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-340|PW16550|FULTON MO|65251|KW20857|KANSAS CITY NDC|PW16550|FULTON|301 COURT ST|FULTON MO 652519998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|COU|Monday-Friday|FCCD||D60-PP-340|PW16550|FULTON|301 COURT ST|FULTON MO 652519998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-341|BW17393|SAINT LOUIS MO|63121|KW20858|KANSAS CITY NDC|BW17393|NORMANDY|7450 NATURAL BRIDGE RD|SAINT LOUIS MO 631219998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-341|BW17393|NORMANDY|7450 NATURAL BRIDGE RD|SAINT LOUIS MO 631219998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-342|SW17193|SAINT LOUIS MO|63118|KW20859|KANSAS CITY NDC|SW17193|MARYVILLE GARDENS|2920 MERAMEC ST|SAINT LOUIS MO 631189998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-342|SW17193|MARYVILLE GARDENS|2920 MERAMEC ST|SAINT LOUIS MO 631189998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-343|PW17019|LEES SUMMIT MO|64081|KW20860|KANSAS CITY NDC|PW17019|LEES SUMMIT|1404 SW MARKET ST|LEES SUMMIT MO 640819923|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-343|PW17019|LEES SUMMIT|1404 SW MARKET ST|LEES SUMMIT MO 640819923|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-344|BW16868|SAINT LOUIS MO|63136|KW20861|KANSAS CITY NDC|BW16868|JENNINGS|9810 HALLS FERRY RD|SAINT LOUIS MO 631369998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-40|Monday-Friday|FCCD||D60-PP-344|BW16868|JENNINGS|9810 HALLS FERRY RD|SAINT LOUIS MO 631369998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-345|PW17417|O FALLON MO|63366|KW20862|KANSAS CITY NDC|PW17417|O FALLON|401 CHURCH ST|O FALLON MO 633669998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-40|Monday-Friday|FCCD||D60-PP-345|PW17417|O FALLON|401 CHURCH ST|O FALLON MO 633669998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-346|BW17639|RAYTOWN MO|64133|KW20863|KANSAS CITY NDC|BW17639|RAYTOWN|10501 E 63RD ST|RAYTOWN MO 641339998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-346|BW17639|RAYTOWN|10501 E 63RD ST|RAYTOWN MO 641339998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-347|SW16854|KANSAS CITY MO|64127|KW20864|KANSAS CITY NDC|SW16854|JAMES CREWS|2201 E TRUMAN RD|KANSAS CITY MO 641279998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-347|SW16854|JAMES CREWS|2201 E TRUMAN RD|KANSAS CITY MO 641279998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-348|PW17895|SEDALIA MO|65301|KW20865|KANSAS CITY NDC|PW17895|SEDALIA|405 E 5TH ST|SEDALIA MO 653019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|COU-53|Monday-Friday|FCCD||D60-PP-348|PW17895|SEDALIA|405 E 5TH ST|SEDALIA MO 653019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-349|4002240|KANSAS CITY MO|64156|KW20866|KANSAS CITY NDC|4002240|HODGE PARK CARRIER ANNEX|4701 NE BARRY RD|KANSAS CITY MO 641561296|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-349|4002240|HODGE PARK CARRIER ANNEX|4701 NE BARRY RD|KANSAS CITY MO 641561296|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-350|PW15820|BELTON MO|64012|KW20868|KANSAS CITY NDC|PW15820|BELTON|121 BRADFORD LN|BELTON MO 640129998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-350|PW15820|BELTON|121 BRADFORD LN|BELTON MO 640129998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-351|SW16709|INDEPENDENCE MO|64055|KW20869|KANSAS CITY NDC|SW16709|HARRY S TRUMAN|14200 E 32ND ST S|INDEPENDENCE MO 640559998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI-75|Monday-Friday|FCCD||D60-PP-351|SW16709|HARRY S TRUMAN|14200 E 32ND ST S|INDEPENDENCE MO 640559998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-352|PW15877|BLUE SPRINGS MO|64014|KW20870|KANSAS CITY NDC|PW15877|BLUE SPRINGS|500 SW SOUTH AVE|BLUE SPRINGS MO 640149998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-352|PW15877|BLUE SPRINGS|500 SW SOUTH AVE|BLUE SPRINGS MO 640149998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-353|PW17767|SAINT JOSEPH MO|64501|KW20871|KANSAS CITY NDC|PW17767|SAINT JOSEPH|201 S 8TH ST|SAINT JOSEPH MO 645019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-353|PW17767|SAINT JOSEPH|201 S 8TH ST|SAINT JOSEPH MO 645019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-354|SW16530|SAINT LOUIS MO|63115|KW20872|KANSAS CITY NDC|SW16530|FREDERICK N WEATHERS|3415 N KINGSHIGHWAY BLVD|SAINT LOUIS MO 631159998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-354|SW16530|FREDERICK N WEATHERS|3415 N KINGSHIGHWAY BLVD|SAINT LOUIS MO 631159998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-355|PW16507|FLORISSANT MO|63033|KW20873|KANSAS CITY NDC|PW16507|FLORISSANT|2200 N HIGHWAY 67|FLORISSANT MO 630339998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-40|Monday-Friday|FCCD||D60-PP-355|PW16507|FLORISSANT|2200 N HIGHWAY 67|FLORISSANT MO 630339998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-356|SW19514|OMAHA NE|68104|KW20874|KANSAS CITY NDC|SW19514|BENSON|6223 MAPLE ST|OMAHA NE 681049998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Friday|FCCD||D60-PP-356|SW19514|BENSON|6223 MAPLE ST|OMAHA NE 681049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-357|SW19717|OMAHA NE|68106|KW20875|KANSAS CITY NDC|SW19717|ELMWOOD PARK|1718 S 51ST ST|OMAHA NE 681062494|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Friday|FCCD||D60-PP-357|SW19717|ELMWOOD PARK|1718 S 51ST ST|OMAHA NE 681062494|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-358|BW1A160|OMAHA NE|68127|KW20876|KANSAS CITY NDC|BW1A160|RALSTON|7300 MAIN ST|OMAHA NE 681279998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Friday|FCCD||D60-PP-358|BW1A160|RALSTON|7300 MAIN ST|OMAHA NE 681279998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-359|SW19540|OMAHA NE|68154|KW20877|KANSAS CITY NDC|SW19540|BOYSTOWN|139 S 144TH ST|OMAHA NE 681549998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Friday|FCCD||D60-PP-359|SW19540|BOYSTOWN|139 S 144TH ST|OMAHA NE 681549998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-S-400|PW1B047|RAPID CITY SD|57701|KW20883|KANSAS CITY NDC|PW1B047|RAPID CITY|500 EAST BLVD|RAPID CITY SD 577019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-S-400|PW1B047|RAPID CITY|500 EAST BLVD|RAPID CITY SD 577019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
F60-Z-FC|KW20787|||KW20787|KANSAS CITY NDC|KW20787|KANSAS CITY NDC|4900 SPEAKER RD|KANSAS CITY KS 661061093|OPEN AND DISTRIBUTE AT:|USPS|FIRST_CLASS|PALLET|USPS_ORIGIN_PALLET||Monday-Friday|USPS||||||||||||||||false|true
FEDEX-BIN|||||||||||FEDEX||||||||||||||||||||||false|true
P60-Z-PM|KW20787|||KW20787|KANSAS CITY NDC|KW20787|KANSAS CITY NDC|4900 SPEAKER RD|KANSAS CITY KS 661061093|OPEN AND DISTRIBUTE AT:|USPS|PRIORITY|PALLET|USPS_ORIGIN_PALLET||Monday-Friday|USPS||||||||||||||||false|true
S60-A-10|E003325|BIRMINGHAM AL|352|KW20787|KANSAS CITY NDC|E003325|BIRMINGHAM ANNEX|4500 1ST AVE S|BIRMINGHAM AL 352222111|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-10|E003325|BIRMINGHAM ANNEX|4500 1ST AVE S|BIRMINGHAM AL 352222111|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-11|EY20708|SCF LITTLE ROCK AR|720|KW20787|KANSAS CITY NDC|EY20708|LITTLE ROCK|4700 E MCCAIN BLVD|LITTLE ROCK AR 722319998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-11|EY20708|LITTLE ROCK|4700 E MCCAIN BLVD|LITTLE ROCK AR 722319998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-12|EY20402|SCF NW ARKANSAS AR|727|KW20787|KANSAS CITY NDC|EY20402|NORTHWEST ARKANSAS|2300 S CITY LAKE RD|FAYETTEVILLE AR 727019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-12|EY20402|NORTHWEST ARKANSAS|2300 S CITY LAKE RD|FAYETTEVILLE AR 727019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-13|EW22564|TULSA OK|749|KW20787|KANSAS CITY NDC|EW22564|TULSA|2132 S 91ST EAST AVE|TULSA OK 741419997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-13|EW22564|TULSA|2132 S 91ST EAST AVE|TULSA OK 741419997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-14|E001209|LAFAYETTE IN|479|KW20787|KANSAS CITY NDC|E001209|INDIANAPOLIS MP ANNEX|7451 TEMPELHOF DR STE A|INDIANAPOLIS IN 462419531|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-14|E001209|INDIANAPOLIS MP ANNEX|7451 TEMPELHOF DR STE A|INDIANAPOLIS IN 462419531|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-15|KZ11305|DENVER CO|807|KW20787|KANSAS CITY NDC|KZ11305|DENVER NDC|7755 E 56TH AVE|DENVER CO 802665400|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-15|KZ11305|DENVER NDC|7755 E 56TH AVE|DENVER CO 802665400|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-16|EX23726|SCF COLUMBIA SC|290|KW20787|KANSAS CITY NDC|EX23726|COLUMBIA|2001 DIXIANA RD|COLUMBIA SC 292929990|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-16|EX23726|COLUMBIA|2001 DIXIANA RD|COLUMBIA SC 292929990|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-17|EX25002|SCF CHATTANOOGA TN|373|KW20787|KANSAS CITY NDC|EX25002|CHATTANOOGA|6050 SHALLOWFORD RD|CHATTANOOGA TN 374219997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-17|EX25002|CHATTANOOGA|6050 SHALLOWFORD RD|CHATTANOOGA TN 374219997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-18|E018840|SCF NASHVILLE TN|370|KW20787|KANSAS CITY NDC|E018840|MUSIC CITY ANNEX|570 KNIGHT VALLEY DR|NASHVILLE TN 372279800|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-18|E018840|MUSIC CITY ANNEX|570 KNIGHT VALLEY DR|NASHVILLE TN 372279800|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-A-19|EW1C074|DAKOTA CENTRAL SD|575|KW20787|KANSAS CITY NDC|EW1C074|DAKOTA CENTRAL|355 15TH ST NW|HURON SD 573999998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-A-19|EW1C074|DAKOTA CENTRAL|355 15TH ST NW|HURON SD 573999998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-20|E011036|SHAWNEE OK|748|KW20787|KANSAS CITY NDC|E011036|OKLAHOMA CITY|4025 W RENO AVE|OKLAHOMA CITY OK 731259403|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-20|E011036|OKLAHOMA CITY|4025 W RENO AVE|OKLAHOMA CITY OK 731259403|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-21|EX15573|CAMPTON KY|414|KW20787|KANSAS CITY NDC|EX15573|LEXINGTON|1088 NANDINO BLVD|LEXINGTON KY 405119995|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-21|EX15573|LEXINGTON|1088 NANDINO BLVD|LEXINGTON KY 405119995|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-22|EY24815|BEMIDJI MN|566|KW20787|KANSAS CITY NDC|EY24815|BEMIDJI|401 IRVINE AVE NW|BEMIDJI MN 566012602|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-22|EY24815|BEMIDJI|401 IRVINE AVE NW|BEMIDJI MN 566012602|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-23|EW1B046|RAPID CITY SD|577|KW20787|KANSAS CITY NDC|EW1B046|RAPID CITY|500 EAST BLVD|RAPID CITY SD 577019909|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-23|EW1B046|RAPID CITY|500 EAST BLVD|RAPID CITY SD 577019909|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-24|EY17229|EAU CLAIRE WI|548|KW20787|KANSAS CITY NDC|EY17229|EAU CLAIRE|3510 HOGARTH ST|EAU CLAIRE WI 547039997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-24|EY17229|EAU CLAIRE|3510 HOGARTH ST|EAU CLAIRE WI 547039997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-25|EX15638|LOUISVILLE KY|471|KW20787|KANSAS CITY NDC|EX15638|LOUISVILLE|1420 GARDINER LN|LOUISVILLE KY 402319990|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-25|EX15638|LOUISVILLE|1420 GARDINER LN|LOUISVILLE KY 402319990|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-26|EX20642|COLUMBUS OH|458|KW20787|KANSAS CITY NDC|EX20642|COLUMBUS|3175 AGLER RD|COLUMBUS OH 432189002|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-26|EX20642|COLUMBUS|3175 AGLER RD|COLUMBUS OH 432189002|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-27|EW23331|NORTH TEXAS TX|758|KW20787|KANSAS CITY NDC|EW23331|NORTH TEXAS|951 W BETHEL RD|COPPELL TX 750998888|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-27|EW23331|NORTH TEXAS|951 W BETHEL RD|COPPELL TX 750998888|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-28|EW26475|FT WORTH TX|766|KW20798|KANSAS CITY NDC|EW26475|FORT WORTH|4600 MARK IV PKWY|FORT WORTH TX 761619997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-28|EW26475|FORT WORTH|4600 MARK IV PKWY|FORT WORTH TX 761619997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-B-29|E013150|ST PAUL MN|559|KW20808|KANSAS CITY NDC|E013150|SAINT PAUL|3165 LEXINGTON AVE S BLDG 2|EAGAN MN 551212548|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-B-29|E013150|SAINT PAUL|3165 LEXINGTON AVE S BLDG 2|EAGAN MN 551212548|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-30|EY24453|LUFKIN TX|759|KW20819|KANSAS CITY NDC|EY24453|SHREVEPORT|2400 TEXAS AVE|SHREVEPORT LA 711029991|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-30|EY24453|SHREVEPORT|2400 TEXAS AVE|SHREVEPORT LA 711029991|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-31|E002101|SCF GRAND RAPIDS MI|493|KW20829|KANSAS CITY NDC|E002101|GRAND RAPIDS ANNEX P1|3500 PATTERSON AVE SE STE A|GRAND RAPIDS MI 495125699|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-31|E002101|GRAND RAPIDS ANNEX P1|3500 PATTERSON AVE SE STE A|GRAND RAPIDS MI 495125699|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-32|K017964|SCF FARGO ND|580|KW20834|KANSAS CITY NDC|K017964|FARGO ASF|1907 4TH AVE NW UNIT 200|WEST FARGO ND 580781399|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-32|K017964|FARGO ASF|1907 4TH AVE NW UNIT 200|WEST FARGO ND 580781399|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-33|EW1A071|NORTH PLATTE NE|693|KW20845|KANSAS CITY NDC|EW1A071|NORTH PLATTE|1302 INDUSTRIAL AVE|NORTH PLATTE NE 691019921|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-33|EW1A071|NORTH PLATTE|1302 INDUSTRIAL AVE|NORTH PLATTE NE 691019921|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-34|EY25758|MANKATO MN|561|KW20856|KANSAS CITY NDC|EY25758|MANKATO|851 SUMMIT AVE|MANKATO MN 560019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-34|EY25758|MANKATO|851 SUMMIT AVE|MANKATO MN 560019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-35|EY17792|MILWAUKEE WI|549|KW20867|KANSAS CITY NDC|EY17792|OSHKOSH|1025 W 20TH AVE|OSHKOSH WI 549039997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-35|EY17792|OSHKOSH|1025 W 20TH AVE|OSHKOSH WI 549039997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
S60-C-36|EY17610|SCF MADISON WI|535|KW20878|KANSAS CITY NDC|EY17610|MADISON|3902 MILWAUKEE ST|MADISON WI 537149998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||S60-C-36|EY17610|MADISON|3902 MILWAUKEE ST|MADISON WI 537149998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
